robot,protocol,positive_cell_id,negative_cell_id,gait_index,partner_gait_index,gait_name,partner_gait_name,family,direction,speed_mps,seed,phase_alignment,phase_samples,operator,status,reason,paired_velocity_bias,paired_velocity_bias_valid,paired_velocity_bias_reason,paired_yaw_bias,paired_yaw_bias_valid,paired_yaw_bias_reason,paired_contact_pattern_error,paired_contact_pattern_error_valid,paired_contact_pattern_error_reason,paired_touchdown_phase_error,paired_touchdown_phase_error_valid,paired_touchdown_phase_error_reason,paired_joint_position_error,paired_joint_position_error_valid,paired_joint_position_error_reason,paired_joint_velocity_error,paired_joint_velocity_error_valid,paired_joint_velocity_error_reason,paired_actor_mean_consistency_error,paired_actor_mean_consistency_error_valid,paired_actor_mean_consistency_error_reason,paired_normalized_target_consistency_error,paired_normalized_target_consistency_error_valid,paired_normalized_target_consistency_error_reason,paired_torque_pattern_error,paired_torque_pattern_error_valid,paired_torque_pattern_error_reason,paired_work_pattern_error,paired_work_pattern_error_valid,paired_work_pattern_error_reason,paired_value_consistency_error,paired_value_consistency_error_valid,paired_value_consistency_error_reason,paired_grf_pattern_error,paired_grf_pattern_error_valid,paired_grf_pattern_error_reason
go2,full,gait_00_trot__vx_pos_0p5__seed_0042,gait_00_trot__vx_neg_0p5__seed_0042,0,0,trot,trot,trot,positive_to_negative,0.5,42,duty_aware_reflection_and_cycle_averaged_interpolation,128,temporal_reversal,analyzed,,0.011201267630149938,True,,0.002655825827811633,True,,0.04363932291666667,True,,0.03215907096862793,True,,0.09854037509519338,True,,1.529489441768841,True,,1.3723108320612,True,,0.3765285124709061,True,,2.3288839618451598,True,,4.7823801794744085,True,,0.022499623858132367,True,,14.071010174563952,True,
go2,full,gait_00_trot__vx_pos_0p5__seed_0042,gait_00_trot__vx_neg_0p5__seed_0042,0,0,trot,trot,trot,positive_to_negative,0.5,42,duty_aware_reflection_and_cycle_averaged_interpolation,128,front_hind_reflected_temporal_reversal,analyzed,,0.011201267630149938,True,,0.002655825827811633,True,,0.8805794270833334,True,,0.42227410316467284,True,,0.2528229799734418,True,,2.652119841955882,True,,2.770959688817757,True,,0.848838509687216,True,,6.304185625918052,True,,5.695164651778498,True,,0.022499623858132367,True,,66.30561040288148,True,
go2,full,gait_00_trot__vx_pos_1p0__seed_0042,gait_00_trot__vx_neg_1p0__seed_0042,0,0,trot,trot,trot,positive_to_negative,1.0,42,duty_aware_reflection_and_cycle_averaged_interpolation,128,temporal_reversal,analyzed,,0.01918019731480431,True,,0.0008027795488747772,True,,0.04815673828125,True,,0.042654757387936115,True,,0.15004721635538515,True,,2.370156431226063,True,,1.8686196137511029,True,,0.5083293889392091,True,,2.690095771530113,True,,6.988927458706929,True,,0.037990450728463764,True,,18.82424309386156,True,
go2,full,gait_00_trot__vx_pos_1p0__seed_0042,gait_00_trot__vx_neg_1p0__seed_0042,0,0,trot,trot,trot,positive_to_negative,1.0,42,duty_aware_reflection_and_cycle_averaged_interpolation,128,front_hind_reflected_temporal_reversal,analyzed,,0.01918019731480431,True,,0.0008027795488747772,True,,0.87725830078125,True,,0.3941269814968109,True,,0.2747331681872872,True,,4.230900866194101,True,,2.6247422507068525,True,,0.8008566597710687,True,,6.709927112583097,True,,7.759188322212954,True,,0.037990450728463764,True,,68.5811497852675,True,
go2,full,gait_00_trot__vx_pos_1p5__seed_0042,gait_00_trot__vx_neg_1p5__seed_0042,0,0,trot,trot,trot,positive_to_negative,1.5,42,duty_aware_reflection_and_cycle_averaged_interpolation,128,temporal_reversal,analyzed,,0.002577336404329741,True,,0.005488834174288151,True,,0.09142173208841464,True,,0.08797714317717203,True,,0.1672517710611435,True,,3.487946458067786,True,,2.114859823758287,True,,0.5758524234387058,True,,3.414999458002315,True,,11.615796544234682,True,,0.05123472798195987,True,,22.404910892775508,True,
go2,full,gait_00_trot__vx_pos_1p5__seed_0042,gait_00_trot__vx_neg_1p5__seed_0042,0,0,trot,trot,trot,positive_to_negative,1.5,42,duty_aware_reflection_and_cycle_averaged_interpolation,128,front_hind_reflected_temporal_reversal,analyzed,,0.002577336404329741,True,,0.005488834174288151,True,,0.8729361185213415,True,,0.3314585963400399,True,,0.2749032764018796,True,,5.801024284151357,True,,2.552217297625859,True,,0.7729061968637874,True,,7.403887914276592,True,,12.547601790124759,True,,0.05123472798195987,True,,71.50493182695172,True,
go2,full,gait_01_bound__vx_pos_0p5__seed_0042,gait_01_bound__vx_neg_0p5__seed_0042,1,1,bound,bound,bound,positive_to_negative,0.5,42,duty_aware_reflection_and_cycle_averaged_interpolation,128,temporal_reversal,analyzed,,0.025081328579312,True,,0.0010710452370964988,True,,0.04825195312500001,True,,0.02500164107306973,True,,0.20796962560486182,True,,4.117769170998527,True,,1.1094618553651452,True,,0.23160251657671213,True,,4.816632177974967,True,,41.297583113950154,True,,0.023341052579118584,True,,33.307614951503865,True,
go2,full,gait_01_bound__vx_pos_0p5__seed_0042,gait_01_bound__vx_neg_0p5__seed_0042,1,1,bound,bound,bound,positive_to_negative,0.5,42,duty_aware_reflection_and_cycle_averaged_interpolation,128,front_hind_reflected_temporal_reversal,analyzed,,0.025081328579312,True,,0.0010710452370964988,True,,0.912841796875,True,,0.3344456184368867,True,,0.33193683843991767,True,,5.568088965469672,True,,1.9508692079356684,True,,0.611613713661023,True,,8.311578245198456,True,,34.27387258065188,True,,0.023341052579118584,True,,68.8376630260527,True,
go2,full,gait_01_bound__vx_pos_1p0__seed_0042,gait_01_bound__vx_neg_1p0__seed_0042,1,1,bound,bound,bound,positive_to_negative,1.0,42,duty_aware_reflection_and_cycle_averaged_interpolation,128,temporal_reversal,analyzed,,0.03882439993100525,True,,0.01687628393592006,True,,0.07640026461693548,True,,0.0467402938269444,True,,0.1816912236759589,True,,4.161202281617309,True,,1.1262324232086915,True,,0.20798028641034977,True,,4.6742177770355955,True,,35.777913451586564,True,,0.045137236406817605,True,,34.8742655968625,True,
go2,full,gait_01_bound__vx_pos_1p0__seed_0042,gait_01_bound__vx_neg_1p0__seed_0042,1,1,bound,bound,bound,positive_to_negative,1.0,42,duty_aware_reflection_and_cycle_averaged_interpolation,128,front_hind_reflected_temporal_reversal,analyzed,,0.03882439993100525,True,,0.01687628393592006,True,,0.9040684853830645,True,,0.33313062391285375,True,,0.2789027099742464,True,,6.1611007401365265,True,,2.0785080960034024,True,,0.6434203923027362,True,,8.511804381304927,True,,28.969546480305407,True,,0.045137236406817605,True,,67.99075666716963,True,
go2,full,gait_01_bound__vx_pos_1p5__seed_0042,gait_01_bound__vx_neg_1p5__seed_0042,1,1,bound,bound,bound,positive_to_negative,1.5,42,duty_aware_reflection_and_cycle_averaged_interpolation,128,temporal_reversal,analyzed,,0.02538087375833574,True,,0.014909179443825128,True,,0.09295684070121951,True,,0.06629347330768887,True,,0.16825868617529613,True,,4.323283282953726,True,,1.3345745572467818,True,,0.2858600210648836,True,,4.596054875175598,True,,29.297072102676278,True,,0.06168002822337402,True,,36.832001255138806,True,
go2,full,gait_01_bound__vx_pos_1p5__seed_0042,gait_01_bound__vx_neg_1p5__seed_0042,1,1,bound,bound,bound,positive_to_negative,1.5,42,duty_aware_reflection_and_cycle_averaged_interpolation,128,front_hind_reflected_temporal_reversal,analyzed,,0.02538087375833574,True,,0.014909179443825128,True,,0.8802901105182928,True,,0.30331892810533956,True,,0.2611884470344987,True,,7.255004697551344,True,,2.2810348926752617,True,,0.696710525082727,True,,8.59214975778484,True,,26.30213388872158,True,,0.06168002822337402,True,,68.38188579372508,True,
go2,full,gait_02_half_bound__vx_pos_0p5__seed_0042,gait_03_half_bound__vx_neg_0p5__seed_0042,2,3,half_bound_front_a,half_bound_front_b,half_bound,positive_to_negative,0.5,42,duty_aware_reflection_and_cycle_averaged_interpolation,128,temporal_reversal,analyzed,,0.02810534453461292,True,,0.011826070792552533,True,,0.09400390625000002,True,,0.017708992883350774,True,,0.20264689397241745,True,,3.8265412002478936,True,,1.2387170475309632,True,,0.266792647774228,True,,4.978673586334623,True,,33.26991825566007,True,,0.02178781169808273,True,,36.728271253520965,True,
